title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,James,P.,McGovern,,Jim,D,MA,2,1,M,202-225-6101,202-225-5759,http://mcgovern.house.gov,https://mcgovern.house.gov/contact/email-me,438 Cannon House Office Building,M000312,552,H4MA03022,400263,N00000179,RepMcGovern,http://www.opencongress.org/wiki/James_McGovern,http://youtube.com/repjimmcgovern,148299805224565,,,1959-11-20,Rep.Mcgovern@opencongress.org
Sen,Mitch,,McConnell,,,R,KY,Senior Seat,1,M,202-224-2541,202-224-2499,http://www.mcconnell.senate.gov,http://www.mcconnell.senate.gov/public/index.cfm?p=ContactForm,317 Russell Senate Office Building,M000355,53298,S2KY00012,300072,N00003389,McConnellPress,http://www.opencongress.org/wiki/Mitch_McConnell,,mitchmcconnell,,II,1942-02-20,Sen.Mcconnell@opencongress.org
Rep,Jim,A.,McDermott,,,D,WA,7,1,M,202-225-3106,202-225-6197,http://mcdermott.house.gov,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,1035 Longworth House Office Building,M000404,27128,H8WA07132,400262,N00009829,RepJimMcDermott,http://www.opencongress.org/wiki/James_McDermott,http://youtube.com/RepJimMcDermott,246418928093,,,1936-12-28,Rep.Mcdermott@opencongress.org
Sen,Robert,,Menéndez,,Bob,D,NJ,Senior Seat,1,M,202-224-4744,202-228-2197,http://www.menendez.senate.gov,http://www.menendez.senate.gov/contact,528 Hart Senate Office Building,M000639,26961,H2NJ13075,400272,N00000699,SenatorMenendez,http://www.opencongress.org/wiki/Robert_Menendez,http://youtube.com/SenatorMenendezNJ,349744811357,,I,1954-01-01,Sen.Menendez@opencongress.org
Rep,John,L.,Mica,,,R,FL,7,1,M,202-225-4035,202-226-0821,http://mica.house.gov,https://mica.house.gov/contact-form,2187 Rayburn House Office Building,M000689,26805,H2FL08055,400273,N00002793,,http://www.opencongress.org/wiki/John_Mica,http://youtube.com/RepJohnMica,JohnMica,,,1943-01-27,Rep.Mica@opencongress.org
Sen,Barbara,A.,Mikulski,,,D,MD,Senior Seat,1,F,202-224-4654,202-224-8858,http://www.mikulski.senate.gov,http://www.mikulski.senate.gov/contact/shareyouropinion.cfm,503 Hart Senate Office Building,M000702,53304,S6MD00140,300073,N00001945,SenatorBarb,http://www.opencongress.org/wiki/Barbara_Mikulski,http://youtube.com/senatormikulski,142890125771427,,III,1936-07-20,Sen.Mikulski@opencongress.org
Sen,Jerry,,Moran,,,R,KS,Junior Seat,1,M,202-224-6521,202-228-6966,http://www.moran.senate.gov,http://www.moran.senate.gov/public/index.cfm/e-mail-jerry,521 Dirksen Senate Office Building,M000934,542,H6KS01096,400284,N00005282,JerryMoran,http://www.opencongress.org/wiki/Jerry_Moran,http://youtube.com/senatorjerrymoran,171578807105,,III,1954-05-29,Sen.Moran@opencongress.org
Sen,Patty,,Murray,,,D,WA,Senior Seat,1,F,202-224-2621,202-224-0238,http://www.murray.senate.gov,http://www.murray.senate.gov/public/index.cfm/contactme,154 Russell Senate Office Building,M001111,53358,S2WA00189,300076,N00007876,PattyMurray,http://www.opencongress.org/wiki/Patty_Murray,http://youtube.com/SenatorPattyMurray,,,III,1950-10-11,Sen.Murray@opencongress.org
Rep,Gregory,W.,Meeks,,,D,NY,5,1,M,202-225-3461,202-226-4169,http://meeks.house.gov,https://meeks.house.gov/contact-me/email-me,2234 Rayburn House Office Building,M001137,4360,H8NY06048,400271,N00001171,GregoryMeeks,http://www.opencongress.org/wiki/Gregory_Meeks,http://youtube.com/gwmeeks,1557025818,,,1953-09-25,Rep.Meeks@opencongress.org
Rep,Betty,Louise,McCollum,,,D,MN,4,1,F,202-225-6631,202-225-1968,http://mccollum.house.gov,https://mccollum.house.gov/contact-me/email-me,2256 Rayburn House Office Building,M001143,3812,H0MN04049,400259,N00012942,BettyMcCollum04,http://www.opencongress.org/wiki/Betty_McCollum,,153386471383393,,,1954-07-12,Rep.Mccollum@opencongress.org
Rep,Jeff,,Miller,,,R,FL,1,1,M,202-225-4136,202-225-3414,http://jeffmiller.house.gov,https://jeffmiller.house.gov/contact/contactform.htm,336 Cannon House Office Building,M001144,17276,H2FL01100,400279,N00013846,,http://www.opencongress.org/wiki/Jeff_Miller,http://youtube.com/RepJeffMiller,66367876671,,,1959-06-27,Rep.Jeffmiller@opencongress.org
Rep,Candice,S.,Miller,,,R,MI,10,1,F,202-225-2106,202-226-1169,http://candicemiller.house.gov,http://candicemiller.house.gov/contact,320 Cannon House Office Building,M001150,2062,H6MI12181,400276,N00009795,CandiceMiller,http://www.opencongress.org/wiki/Candice_Miller,http://youtube.com/candicemi10,210401648605,,,1954-05-07,Rep.Candicemiller@opencongress.org
Rep,Tim,,Murphy,,,R,PA,18,1,M,202-225-2301,202-225-1844,http://murphy.house.gov,https://murphy.house.gov/contact-me,2332 Rayburn House Office Building,M001151,9794,H2PA18143,400285,N00024992,RepTimMurphy,http://www.opencongress.org/wiki/Tim_Murphy,http://youtube.com/TimMurphyPA18,105769762798552,,,1952-09-11,Rep.Murphy@opencongress.org
Sen,Lisa,A.,Murkowski,,,R,AK,Senior Seat,1,F,202-224-6665,202-224-5301,http://www.murkowski.senate.gov,http://www.murkowski.senate.gov/public/index.cfm?p=EMailLisa,709 Hart Senate Office Building,M001153,15841,S4AK00099,300075,N00026050,LisaMurkowski,http://www.opencongress.org/wiki/Lisa_Murkowski,http://youtube.com/senatormurkowski,25271170290,,III,1957-05-22,Sen.Murkowski@opencongress.org
Rep,Patrick,T.,McHenry,,,R,NC,10,1,M,202-225-2576,202-225-0316,http://mchenry.house.gov,http://mchenry.house.gov/contact/zipauth.htm,2334 Rayburn House Office Building,M001156,21031,H4NC10047,400644,N00026627,PatrickMcHenry,http://www.opencongress.org/wiki/Patrick_McHenry,http://youtube.com/CongressmanMcHenry,8045519803,,,1975-10-22,Rep.Mchenry@opencongress.org
Rep,Michael,T.,McCaul,,,R,TX,10,1,M,202-225-2401,202-225-5955,http://mccaul.house.gov,https://mccaul.house.gov/contact/email-me,131 Cannon House Office Building,M001157,49210,H4TX10093,400654,N00026460,RepMcCaul,http://www.opencongress.org/wiki/Michael_McCaul,http://youtube.com/MichaelTMcCaul,6355254859,,,1962-01-14,Rep.Mccaul@opencongress.org
Rep,Kenny,Ewell,Marchant,,,R,TX,24,1,M,202-225-6605,202-225-0074,http://marchant.house.gov,https://marchant.house.gov/contact/contactform.htm,2313 Rayburn House Office Building,M001158,5549,H4TX24094,400656,N00026710,RepKenMarchant,http://www.opencongress.org/wiki/Kenny_Marchant,http://youtube.com/RepKennyMarchant,6349487899,,,1951-02-23,Rep.Marchant@opencongress.org
Rep,Cathy,,McMorris Rodgers,,,R,WA,5,1,F,202-225-2006,202-225-3392,http://mcmorris.house.gov,https://mcmorrisforms.house.gov/write-to-cathy1,203 Cannon House Office Building,M001159,3217,H4WA05077,400659,N00026314,CathyMcMorris,http://www.opencongress.org/wiki/Cathy_McMorris-Rodgers,http://youtube.com/mcmorrisrodgers,321618789771,,,1969-05-22,Rep.Mcmorris@opencongress.org
Rep,Gwen,,Moore,,,D,WI,4,1,F,202-225-4572,202-225-8135,http://gwenmoore.house.gov,https://gwenmoore.house.gov/contact-form,2245 Rayburn House Office Building,M001160,3457,H4WI04183,400661,N00026914,RepGwenMoore,http://www.opencongress.org/wiki/Gwendolynne_Moore,http://youtube.com/RepGwenMoore,58864029545,,,1951-04-18,Rep.Gwenmoore@opencongress.org
Rep,Doris,O.,Matsui,,,D,CA,6,1,F,202-225-7163,202-225-0566,http://matsui.house.gov,https://matsui.house.gov/email-representative-matsui,2311 Rayburn House Office Building,M001163,28593,H6CA05195,400663,N00027459,DorisMatsui,http://www.opencongress.org/wiki/Doris_Matsui,http://youtube.com/RepDorisMatsui,doris.matsui,,,1944-09-25,Rep.Matsui@opencongress.org
Rep,Kevin,,McCarthy,,,R,CA,23,1,M,202-225-2915,202-225-2908,http://kevinmccarthy.house.gov,https://kevinmccarthy.house.gov/contact/email-me,2421 Rayburn House Office Building,M001165,28918,H6CA22125,412190,N00028152,GOPLeader,http://www.opencongress.org/wiki/Kevin_McCarthy,http://youtube.com/repkevinmccarthy,51052893175,,,1965-01-26,Rep.Kevinmccarthy@opencongress.org
Rep,Jerry,,McNerney,,,D,CA,9,1,M,202-225-1947,202-225-4060,http://mcnerney.house.gov,https://mcnerney.house.gov/contact/email-me,2265 Rayburn House Office Building,M001166,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,http://youtube.com/RepJerryMcNerney,215241308510238,,,1951-06-18,Rep.Mcnerney@opencongress.org
Sen,Christopher,S.,Murphy,,,D,CT,Junior Seat,1,M,202-224-4041,202-225-5933,http://www.murphy.senate.gov,http://www.murphy.senate.gov/contact,136 Hart Senate Office Building,M001169,17189,H6CT05124,412194,N00027566,ChrisMurphyCT,http://www.opencongress.org/wiki/Christopher_Murphy,http://youtube.com/senchrismurphy,19437978960,,I,1973-08-03,Sen.Murphy@opencongress.org
Sen,Claire,,McCaskill,,,D,MO,Senior Seat,1,F,202-224-6154,202-228-6326,http://www.mccaskill.senate.gov,http://www.mccaskill.senate.gov/?p=contact,730 Hart Senate Office Building,M001170,2109,S6MO00305,412243,N00027694,McCaskillOffice,http://www.opencongress.org/wiki/Claire_McCaskill,http://youtube.com/SenatorMcCaskill,131498087618,,I,1953-07-24,Sen.Mccaskill@opencongress.org
Sen,Jeff,,Merkley,,,D,OR,Junior Seat,1,M,202-224-3753,202-228-3997,http://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,http://youtube.com/SenatorJeffMerkley,74374931545,,II,1956-10-24,Sen.Merkley@opencongress.org
Rep,Tom,,McClintock,,,R,CA,4,1,M,202-225-2511,202-225-5444,http://mcclintock.house.gov,https://mcclintockforms.house.gov/forms/contact-form.shtml,2331 Rayburn House Office Building,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,http://youtube.com/McClintockCA04,81125319109,,,1956-07-10,Rep.Mcclintock@opencongress.org
Rep,Tom,,Marino,,,R,PA,10,1,M,202-225-3731,202-225-9594,http://marino.house.gov,https://marino.house.gov/contact-me/email-me,410 Cannon House Office Building,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,http://youtube.com/RepMarino,144408762280226,,,1952-08-15,Rep.Marino@opencongress.org
Rep,David,B.,McKinley,,,R,WV,1,1,M,202-225-4172,202-225-7564,http://mckinley.house.gov,https://mckinleyforms.house.gov/email-me,412 Cannon House Office Building,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,http://youtube.com/RepDavidMcKinley,130377260362609,,,1947-03-28,Rep.Mckinley@opencongress.org
Rep,Patrick,,Meehan,,,R,PA,7,1,M,202-225-2011,202- 226-0280,https://meehan.house.gov,https://meehan.house.gov/email-me,434 Cannon House Office Building,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,136000283132824,,,1955-10-20,Rep.Meehan@opencongress.org
Rep,Mick,,Mulvaney,,,R,SC,5,1,M,202-225-5501,202-225-0464,https://mulvaney.house.gov,https://mulvaney.house.gov/email-mick/,2419 Rayburn House Office Building,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,http://youtube.com/RepMickMulvaney,188649667827713,,,1967-07-21,Rep.Mulvaney@opencongress.org
Sen,Joe,,Manchin,III,,D,WV,Senior Seat,1,M,202-224-3954,202-228-0002,http://www.manchin.senate.gov,http://www.manchin.senate.gov/public/index.cfm/contact-form,306 Hart Senate Office Building,M001183,7547,S0WV00090,412391,N00032838,Sen_JoeManchin,http://www.opencongress.org/wiki/Joe_Manchin,http://youtube.com/SenatorJoeManchin,10150135395755161,,I,1947-08-24,Sen.Manchin@opencongress.org
Rep,Thomas,,Massie,,,R,KY,4,1,M,202-225-3465,202-225-0003,http://massie.house.gov,http://massieforms.house.gov/contact/,314 Cannon House Office Building,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,452480994776070,,,1971-01-13,Rep.Massie@opencongress.org
Rep,Sean,Patrick,Maloney,,,D,NY,18,1,M,202-225-5441,202-225-3289,http://seanmaloney.house.gov,https://seanmaloney.house.gov/contact/email-me,1529 Longworth House Office Building,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,551199354892891,,,1966-07-30,Rep.Seanmaloney@opencongress.org
Rep,Mark,,Meadows,,,R,NC,11,1,M,202-225-6401,202-226-6422,https://meadows.house.gov,https://meadows.house.gov/email-me,1024 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,409882952423501,,,1959-07-28,Rep.Meadows@opencongress.org
Rep,Grace,,Meng,,,D,NY,6,1,F,202-225-2601,202-225-1589,http://meng.house.gov,https://meng.house.gov/contact/email-me,1317 Longworth House Office Building,M001188,69157,H2NY06116,412560,N00034547,RepGraceMeng,,,195734010571362,,,1975-10-01,Rep.Meng@opencongress.org
Rep,Luke,,Messer,,,R,IN,6,1,M,202-225-3021,765-747-5586,https://messer.house.gov,https://messer.house.gov/contact/email-me,508 Cannon House Office Building,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,http://youtube.com/RepLukeMesser,367444640018564,,,1969-02-27,Rep.Messer@opencongress.org
Rep,Markwayne,,Mullin,,,R,OK,2,1,M,202-225-2701,202-225-3038,http://mullin.house.gov,https://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,,453637624684399,,,1977-07-26,Rep.Mullin@opencongress.org
Rep,Patrick,,Murphy,,,D,FL,18,1,M,202-225-3026,202-225-8398,http://patrickmurphy.house.gov,http://patrickmurphy.house.gov/contact/,211 Cannon House Office Building,M001191,137652,H2FL22072,412527,N00033091,RepMurphyFL,,http://youtube.com/RepPatrickMurphyFL,317735028342371,,,1983-03-30,Rep.Patrickmurphy@opencongress.org
Rep,Tom,,MacArthur,,,R,NJ,3,1,M,202-225-4765,202-225-0778,https://macarthur.house.gov,,506 Cannon House Office Building,M001193,,H4NJ03130,412643,N00036155,RepTomMacArthur,,,CongressmanTomMacArthur,,,1960-10-16,Rep.Macarthur@opencongress.org
Rep,John,,Moolenaar,,,R,MI,4,1,M,202-225-3561,202-225-9679,https://moolenaar.house.gov,,117 Cannon House Office Building,M001194,,H4MI04126,412634,N00036275,RepMoolenaar,,,RepMoolenaar,,,1961-05-08,Rep.Moolenaar@opencongress.org
Rep,Alex,,Mooney,,,R,WV,2,1,M,202-225-2711,202-225-7856,https://mooney.house.gov,,1232 Longworth House Office Building,M001195,,H4WV02080,412662,N00033814,RepAlexMooney,,,CongressmanAlexMooney,,,1971-06-05,Rep.Mooney@opencongress.org
Rep,Seth,,Moulton,,,D,MA,6,1,M,202-225-8020,202-225-5915,https://moulton.house.gov,,1408 Longworth House Office Building,M001196,,H4MA06090,412632,N00035431,teammoulton,,,CongressmanSethMoulton,,,1978-10-24,Rep.Moulton@opencongress.org
Rep,Martha,,McSally,,,R,AZ,2,1,F,202-225-2542,202-225-0378,https://mcsally.house.gov,,1029 Longworth House Office Building,M001197,,H2AZ08102,412611,N00033982,RepMcSally,,,RepMcSally,,,1966-03-22,Rep.Mcsally@opencongress.org
Rep,Jerrold,L.,Nadler,,,D,NY,10,1,M,202-225-5635,202-225-6923,http://nadler.house.gov,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx,2109 Rayburn House Office Building,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,78291598977,,,1947-06-13,Rep.Nadler@opencongress.org
Rep,Richard,E.,Neal,,,D,MA,1,1,M,202-225-5601,202-225-8112,http://neal.house.gov,https://forms.house.gov/neal/webforms/Contact_Form.shtml,341 Cannon House Office Building,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,325642654132598,,,1949-02-14,Rep.Neal@opencongress.org
Sen,Bill,,Nelson,,,D,FL,Senior Seat,1,M,202-224-5274,202-228-2183,http://www.billnelson.senate.gov,http://www.billnelson.senate.gov/contact-bill,716 Hart Senate Office Building,N000032,1606,S8FL00166,300078,N00009926,SenBillNelson,http://www.opencongress.org/wiki/Bill_Nelson,http://youtube.com/senbillnelson,,,I,1942-09-29,Sen.Billnelson@opencongress.org
Rep,Richard,M.,Nolan,,,D,MN,8,1,M,202-225-6211,202-225-0699,http://nolan.house.gov,https://nolan.house.gov/contact/email-me,2366 Rayburn House Office Building,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,388085277945339,,,1943-12-17,Rep.Nolan@opencongress.org
Del,Eleanor,Holmes,Norton,,,D,DC,0,1,F,202-225-8050,202-225-3002,http://norton.house.gov,https://norton.house.gov/contact/email-me,2136 Rayburn House Office Building,N000147,775,H0DC00058,400295,N00001692,EleanorNorton,http://www.opencongress.org/wiki/Eleanor_Norton,http://youtube.com/EleanorHNorton,61731840657,,,1937-06-13,Rep.Norton@opencongress.org
Rep,Grace,F.,Napolitano,,,D,CA,32,1,F,202-225-5256,202-225-0027,http://napolitano.house.gov,https://napolitano.house.gov/contact-me/email-me,1610 Longworth House Office Building,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,163108420409412,,,1936-12-04,Rep.Napolitano@opencongress.org
Rep,Devin,G.,Nunes,,,R,CA,22,1,M,202-225-2523,202-225-3404,http://nunes.house.gov,https://nunes.house.gov/contactform/default.aspx,1013 Longworth House Office Building,N000181,16725,H8CA20059,400297,N00007248,Rep_DevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,http://youtube.com/RepDevinNunes,,,,1973-10-01,Rep.Nunes@opencongress.org
Rep,Randy,,Neugebauer,,,R,TX,19,1,M,202-225-4005,202-225-9615,http://randy.house.gov,https://randy.house.gov/contact-me/email-me,1424 Longworth House Office Building,N000182,49522,H4TX19102,400441,N00026043,RandyNeugebauer,http://www.opencongress.org/wiki/Randy_Neugebauer,http://youtube.com/RandyNeugebauer,64137294987,,,1949-12-24,Rep.Randy@opencongress.org
Rep,Kristi,L.,Noem,,,R,SD,0,1,F,202-225-2801,202-225-5823,https://noem.house.gov,http://noem.house.gov/index.cfm/email-kristi,2422 Rayburn House Office Building,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,http://youtube.com/RepKristiNoem,,,,1971-11-30,Rep.Noem@opencongress.org
Rep,Richard,B.,Nugent,,,R,FL,11,1,M,202-225-1002,202- 226-6559,https://nugent.house.gov,https://nugent.house.gov/contact/email-me,1727 Longworth House Office Building,N000185,124333,H0FL05139,412409,N00032441,RepRichNugent,http://www.opencongress.org/wiki/Richard_Nugent,http://youtube.com/RepRichNugent,183541871674897,,,1951-05-26,Rep.Nugent@opencongress.org
Rep,Donald,W.,Norcross,,,D,NJ,1,1,M,202-225-6501,202-225-6583,http://norcross.house.gov,http://norcross.house.gov/contact,1531 Longworth House Office Building,N000188,,H4NJ01084,412606,N00036154,DonaldNorcross,,,DonaldNorcrossNJ,,,1958-12-13,Rep.Norcross@opencongress.org
Rep,Dan,,Newhouse,,,R,WA,4,1,M,202-225-5816,202-225-3251,https://newhouse.house.gov,,1641 Longworth House Office Building,N000189,,H4WA04104,412660,N00036403,RepNewhouse,,,RepNewhouse,,,1955-07-10,Rep.Newhouse@opencongress.org
Rep,Pete,,Olson,,,R,TX,22,1,M,202-225-5951,202-225-5241,http://olson.house.gov,https://forms.house.gov/olson/contact-form.shtml,2133 Rayburn House Office Building,O000168,102008,H8TX22107,412302,N00029285,RepPeteOlson,http://www.opencongress.org/wiki/Pete_Olson,,20718168936,,,1962-12-09,Rep.Olson@opencongress.org
Rep,Beto,,O'Rourke,,,D,TX,16,1,M,202-225-4831,,http://orourke.house.gov,https://orourkeforms.house.gov/forms/writeyourrep/,1330 Longworth House Office Building,O000170,78533,H2TX16185,412575,N00033540,RepBetoORourke,,http://youtube.com/betoorourketx16,460776160654909,,,1972-09-26,Rep.Orourke@opencongress.org
Rep,Frank,J.,Pallone,Jr.,,D,NJ,6,1,M,202-225-4671,202-225-9665,https://pallone.house.gov,https://pallone.house.gov/contact-me/email-me,237 Cannon House Office Building,P000034,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,http://youtube.com/repfrankpallone,6517277731,,,1951-10-30,Rep.Pallone@opencongress.org
Rep,Bill,J.,Pascrell,Jr.,,D,NJ,9,1,M,202-225-5751,202-225-5782,http://pascrell.house.gov,https://pascrell.house.gov/contact/email-me,2370 Rayburn House Office Building,P000096,478,H6NJ08118,400309,N00000751,BillPascrell,http://www.opencongress.org/wiki/William_Pascrell,http://youtube.com/RepPascrell,303312929155,,,1937-01-25,Rep.Pascrell@opencongress.org
Rep,Nancy,,Pelosi,,,D,CA,12,1,F,202-225-4965,202-225-8259,http://pelosi.house.gov,http://pelosi.house.gov/contact-me/email-me,233 Cannon House Office Building,P000197,26732,H8CA05035,400314,N00007360,NancyPelosi,http://www.opencongress.org/wiki/Nancy_Pelosi,http://youtube.com/nancypelosi,86574174383,,,1940-03-26,Rep.Pelosi@opencongress.org
Rep,Collin,Clark,Peterson,,,D,MN,7,1,M,202-225-2165,202-225-1593,http://collinpeterson.house.gov,https://collinpeterson.house.gov/contact-me/email-me,2204 Rayburn House Office Building,P000258,26926,H2MN07014,400316,N00004558,,http://www.opencongress.org/wiki/Collin_Peterson,,6595227967,,,1944-06-29,Rep.Collinpeterson@opencongress.org
Rep,Joseph,R.,Pitts,,,R,PA,16,1,M,202-225-2411,202-225-2013,http://pitts.house.gov,https://pitts.house.gov/contact-me/legislative-contact-form,420 Cannon House Office Building,P000373,265,H6PA16197,400320,N00001633,RepJoePitts,http://www.opencongress.org/wiki/Joseph_Pitts,http://youtube.com/congressmanjoepitts,94156528752,,,1939-10-10,Rep.Pitts@opencongress.org
Sen,Robert,J.,Portman,,Rob,R,OH,Junior Seat,1,M,202-224-3353,,http://www.portman.senate.gov,https://www.portman.senate.gov/public/index.cfm/contact-form,448 Russell Senate Office Building,P000449,27008,S0OH00133,400325,N00003682,SenRobPortman,http://www.opencongress.org/wiki/Rand_Paul,http://youtube.com/SenRobPortman,45243961073,,III,1955-12-19,Sen.Portman@opencongress.org
Rep,David,E.,Price,,,D,NC,4,1,M,202-225-1784,202-225-2014,http://price.house.gov,https://price.house.gov/contact,2108 Rayburn House Office Building,P000523,119,H6NC04037,400326,N00002260,RepDavidEPrice,http://www.opencongress.org/wiki/David_Price,http://youtube.com/RepDavidPrice,,,,1940-08-17,Rep.Price@opencongress.org
Rep,Stevan,E.,Pearce,,Steve,R,NM,2,1,M,202-225-2365,,http://pearce.house.gov,https://pearce.house.gov/contact-me/email-me,2432 Rayburn House Office Building,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,180280568662135,,,1947-08-24,Rep.Pearce@opencongress.org
Rep,Tom,,Price,,,R,GA,6,1,M,202-225-4501,202-225-4656,https://tomprice.house.gov,https://tomprice.house.gov/contact-me,100 Cannon House Office Building,P000591,11853,H4GA06087,400626,N00026160,RepTomPrice,http://www.opencongress.org/wiki/Thomas_Price,http://youtube.com/RepTomPrice,172032960420,,,1954-10-08,Rep.Tomprice@opencongress.org
Rep,Ted,,Poe,,,R,TX,2,1,M,202-225-6565,202-225-5547,https://poe.house.gov,https://poe.house.gov/index.cfm/contact-form#form_D05B44B5-B782-4DC7-BED6-FF0C90951FFF,2412 Rayburn House Office Building,P000592,49198,H4TX02108,400652,N00026457,JudgeTedPoe,http://www.opencongress.org/wiki/Ted_Poe,http://youtube.com/CongressmanTedPoe,106631626049851,,,1948-09-10,Rep.Poe@opencongress.org
Rep,Ed,,Perlmutter,,,D,CO,7,1,M,202-225-2645,202-225-5278,http://perlmutter.house.gov,https://forms.house.gov/perlmutter/webforms/contact.shtml,1410 Longworth House Office Building,P000593,2653,H6CO07023,412192,N00027510,RepPerlmutter,http://www.opencongress.org/wiki/Ed_Perlmutter,http://youtube.com/RepPerlmutter,86174496459,,,1953-05-01,Rep.Perlmutter@opencongress.org
Rep,Erik,,Paulsen,,,R,MN,3,1,M,202-225-2871,202-225-6351,http://paulsen.house.gov,https://paulsenforms.house.gov/contact-me,127 Cannon House Office Building,P000594,3833,H8MN03077,412303,N00029391,RepErikPaulsen,http://www.opencongress.org/wiki/Erik_Paulsen,http://youtube.com/reperikpaulsen,128558293848160,,,1965-05-14,Rep.Paulsen@opencongress.org
Sen,Gary,C.,Peters,,,D,MI,Junior Seat,1,M,202-224-6221,,http://www.peters.senate.gov,,724 Hart Senate Office Building,P000595,8749,H8MI09068,412305,N00029277,SenGaryPeters,http://www.opencongress.org/wiki/Gary_Peters,http://youtube.com/RepGaryPeters,88851604323,,II,1958-12-01,Sen.Peters@opencongress.org
Com,Pedro,R.,Pierluisi,,,D,PR,0,1,M,202-225-2615,202-225-2154,http://pierluisi.house.gov,https://pierluisi.house.gov/contact/email-me,2410 Rayburn House Office Building,P000596,110894,H8PR00062,412306,N00029168,PedroPierluisi,http://www.opencongress.org/wiki/Pedro_Pierluisi,http://youtube.com/PierluisiCongress,55139978107,,,1959-04-26,Rep.Pierluisi@opencongress.org
Rep,Chellie,,Pingree,,,D,ME,1,1,F,202-225-6116,202-225-5590,https://pingree.house.gov,https://pingree.house.gov/email-me,2162 Rayburn House Office Building,P000597,6586,H8ME01120,412307,N00013817,ChelliePingree,http://www.opencongress.org/wiki/Chellie_Pingree,http://youtube.com/congresswomanpingree,91529332807,,,1955-04-02,Rep.Pingree@opencongress.org
Rep,Jared,,Polis,,,D,CO,2,1,M,202-225-2161,202-226-7840,http://polis.house.gov,https://polis.house.gov/forms/writeyourrep/default.aspx,1433 Longworth House Office Building,P000598,106220,H8CO02137,412308,N00029127,JaredPolis,http://www.opencongress.org/wiki/Jared_Polis,http://youtube.com/JaredPolis31275,53481427529,,,1975-05-12,Rep.Polis@opencongress.org
Rep,Bill,,Posey,,,R,FL,8,1,M,202-225-3671,202-225-3516,http://posey.house.gov,https://posey.house.gov/forms/writeyourrep/,120 Cannon House Office Building,P000599,24280,H8FL15107,412309,N00029662,CongBillPosey,http://www.opencongress.org/wiki/Bill_Posey,http://youtube.com/CongressmanPosey,100000080395369,,,1947-12-18,Rep.Posey@opencongress.org
Rep,Steven,M.,Palazzo,,,R,MS,4,1,M,202-225-5772,202- 225-7074,http://palazzo.house.gov,http://palazzo.house.gov/contact/,331 Cannon House Office Building,P000601,69521,H0MS04120,412443,N00031958,CongPalazzo,http://www.opencongress.org/wiki/Steven_Palazzo,http://youtube.com/CongressmanPalazzo,186908658003781,,,1970-02-21,Rep.Palazzo@opencongress.org
