id,screen_name,name,created_at,description,location,url,statuses_count,friends_count,followers_count,verified,profile_image_url,bioguide_id,days_since_creation,days_since_last_tweet,tweets_count,tweets_per_day,recent_tweets_per_day
111635980,repjoecrowley,Rep. Joe Crowley,Fri Feb 05 16:39:11 +0000 2010,Proudly representing New York’s 14th Congressional District. Vice Chair of @HouseDemocrats. http://t.co/y9inUi3Oyt,,http://t.co/rpWa8vRFR7,2619,710,10030,True,http://pbs.twimg.com/profile_images/652523435990601729/WGxox10s_normal.jpg,C001038,2279,0,2619,1.15,84.4
292990703,RepLoisCapps,Lois Capps,Wed May 04 15:39:31 +0000 2011,U.S. Representative from California's 24th Congressional District,California ,http://t.co/eVGEo0vfvh,2510,2835,9229,True,http://pbs.twimg.com/profile_images/604321306578788352/sF1VQ607_normal.jpg,C001036,1826,1,2510,1.37,35.9
19726613,SenatorCollins,Sen. Susan Collins,Thu Jan 29 18:56:59 +0000 2009,"United States Senator from Maine. 

All tweets originate from the Press Office of Senator Susan Collins.",Maine,http://t.co/GC3gCGTqQX,1733,945,42581,True,http://pbs.twimg.com/profile_images/588697537013383168/Kf_x_1u1_normal.jpg,C001035,2651,1,1733,0.65,26.9
787373558,RepCummings,Elijah E. Cummings,Tue Aug 28 16:37:01 +0000 2012,"U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.","Baltimore, MD",http://t.co/mKxxp6s7Jx,3716,1577,18786,True,http://pbs.twimg.com/profile_images/512259394520637440/iqJCC7YI_normal.jpeg,C000984,1344,1,3716,2.76,87.0
600463589,MikeCrapo,Senator Mike Crapo,Tue Jun 05 22:16:35 +0000 2012,United States Senator for the great state of Idaho.,"Idaho & Washington, D.C.",http://t.co/W6cAM2HKzW,4323,506,16120,True,http://pbs.twimg.com/profile_images/2286763334/atyer80hkqhdwmgk73t0_normal.jpeg,C000880,1428,1,4323,3.03,20.4
22523087,repjimcooper,Jim Cooper,Mon Mar 02 14:25:32 +0000 2009,Official feed of U.S. Rep. Jim Cooper. Blue Dog Democrat representing Nashville area in Congress. Married with 3 great kids. Tweets by Jim & staff.,"Nashville, Tennessee",http://t.co/oqGeCZBvPf,1287,442,8052,True,http://pbs.twimg.com/profile_images/647492222905028608/4WeoniOT_normal.jpg,C000754,2620,0,1287,0.49,54.1
138770045,RepJohnConyers,John Conyers,Fri Apr 30 14:49:06 +0000 2010,"Official Twitter account for Congressman John Conyers, Jr., Rep. of Michigan's 13th Congressional District. For Jobs, Justice & Peace. | RTs ≠ Endorsements",Detroit/Washington D.C. ,http://t.co/oluJP0z1OD,1918,765,19926,True,http://pbs.twimg.com/profile_images/705787724285026305/qI6UHGgi_normal.jpg,C000714,2196,5,1918,0.87,33.0
212262370,SenDanCoats,Senator Dan Coats,Fri Nov 05 15:56:49 +0000 2010,U.S. Senator serving Indiana,,http://t.co/IBFpNB6ied,4580,662,25968,True,http://pbs.twimg.com/profile_images/2322528053/bgbmeeqjtwzphbmyl9f6_normal.jpeg,C000542,2006,0,4580,2.28,86.6
188019606,Clyburn,James E. Clyburn,Tue Sep 07 18:50:22 +0000 2010,"Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.","Washington, DC",http://t.co/u4XE7mC7pW,1546,1153,30805,True,http://pbs.twimg.com/profile_images/1120632391/JEC_Photo_-_Twitter_normal.jpg,C000537,2065,0,1546,0.75,22.1
237750442,RepSteveChabot,Steve Chabot,Thu Jan 13 15:03:08 +0000 2011,"Proudly representing the First Congressional District of Ohio. Serving on @HouseSmallBiz, @HouseJudiciary, & @HouseForeign.","Cincinnati, Ohio",https://t.co/xxw0sSvOkt,2263,3054,11551,True,http://pbs.twimg.com/profile_images/431885695020331008/3cuw6gE-_normal.jpeg,C000266,1937,0,2263,1.17,38.5
249787913,SenatorCarper,Senator Tom Carper,Wed Feb 09 19:46:42 +0000 2011,U.S. Senator for Delaware | Ranking Member of @SenateHSGACDems,Delaware,http://t.co/0KSoFFra6j,4591,786,18990,True,http://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg,C000174,1910,0,4591,2.4,94.1
109071031,SenatorCardin,Senator Ben Cardin,Wed Jan 27 22:03:53 +0000 2010,"U.S. Sen. Ben Cardin- #MD 
Ranking Member- Foreign Relations Committee
IG- https://t.co/g3YzVDoXG7

FB- https://t.co/quMA3SHbqI
Medium- https://t.co/JNnAUMemAO",#MD/DC,http://t.co/z9qFNLiW0I,6454,387,33738,True,http://pbs.twimg.com/profile_images/727576102860886017/0CM-nWw9_normal.jpg,C000141,2288,0,6454,2.82,162.9
117501995,SenatorCantwell,Sen. Maria Cantwell,Thu Feb 25 19:21:52 +0000 2010,U.S. Senator from Washington State | Tweets from Maria are signed –MC | Facebook:https://t.co/qLmMk10nJI,"Washington, D.C.",https://t.co/5P50HzPLoB,2036,1434,21498,True,http://pbs.twimg.com/profile_images/693192439046103041/I5UrYsCi_normal.jpg,C000127,2259,0,2036,0.9,109.6
22545491,KenCalvert,Ken Calvert,Mon Mar 02 22:30:20 +0000 2009,Official Twitter Account for U.S. Representative Ken Calvert (CA-42),"Corona, CA ",http://t.co/XcjXyjAwXE,3151,240,6098,True,http://pbs.twimg.com/profile_images/828781833/KC-STOCK_normal.jpg,C000059,2619,4,3151,1.2,39.3
278124059,SenBlumenthal,Richard Blumenthal,Wed Apr 06 17:13:53 +0000 2011,Connecticut’s U.S. Senator,"Connecticut, USA",http://t.co/MfF8W57FEu,6315,971,34456,True,http://pbs.twimg.com/profile_images/649318254570287104/i58enGO3_normal.jpg,B001277,1854,0,6315,3.41,98.9
234812598,RepLarryBucshon,"Larry Bucshon, MD",Thu Jan 06 16:45:56 +0000 2011,Congressman representing Hoosiers from #IN08. Doctor. Member of @HouseCommerce. https://t.co/4eq38hemtk,Indiana's 8th District  ,http://t.co/UT2v2SuMuG,3968,1901,9541,True,http://pbs.twimg.com/profile_images/3781635770/569620c6e7f294f1f1fed50b41b3ab77_normal.jpeg,B001275,1944,6,3968,2.04,28.3
237299871,RepMoBrooks,Mo Brooks,Wed Jan 12 14:46:14 +0000 2011,Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.,Alabama,http://t.co/XErdLh9N6C,880,1945,9859,True,http://pbs.twimg.com/profile_images/3253062018/1745ec9085ff4db219c69bd7ffb2e7fc_normal.jpeg,B001274,1939,0,880,0.45,17.1
110545675,RepDianeBlack,Diane Black,Mon Feb 01 22:58:22 +0000 2010,"I work for the people of Tennessee’s 6th Congressional District. Wife to Dave, mom of three, and proud Mimi to six grandchildren. Registered nurse.","Gallatin, TN",http://t.co/gZ7oGBeE9o,4222,1690,13033,True,http://pbs.twimg.com/profile_images/717781240556994560/d89MsvIc_normal.jpg,B001273,2283,0,4222,1.85,93.7
242761889,CongressmanDan,Dr. Dan Benishek,Tue Jan 25 14:54:16 +0000 2011,Doctor representing #NorthernMichigan. Fighting for Veterans. Growing our economy. Protecting the Great Lakes.,"Iron River, MI",http://t.co/lTUc5982TQ,573,7466,9550,True,http://pbs.twimg.com/profile_images/475998925137006593/KlZJBpam_normal.jpeg,B001271,1926,118,573,0.3,10.8
239949176,RepKarenBass,Congressmember Bass,Tue Jan 18 20:25:36 +0000 2011,"Representing California's 37th District, which includes Los Angeles, South LA, and Culver City. https://t.co/XHzgMSAQAc",Los Angeles & Washington,http://t.co/1QNH7tmurQ,2840,14807,25335,True,http://pbs.twimg.com/profile_images/605458297475317761/P1AjUUex_normal.jpg,B001270,1932,1,2840,1.47,56.8
239871673,RepLouBarletta,Rep. Lou Barletta,Tue Jan 18 16:37:10 +0000 2011,Proudly representing Pennsylvania's 11th Congressional District.,,http://t.co/2bjJjbvMJ2,1608,1703,10236,True,http://pbs.twimg.com/profile_images/378800000575978494/4c44fc43515e33320fa3013a5642ea97_normal.jpeg,B001269,1932,0,1608,0.83,32.1
224285242,SenBennetCO,Michael F. Bennet,Wed Dec 08 16:29:29 +0000 2010,U.S. Senator for Colorado,Colorado,http://t.co/bQVU54FnhE,1278,88,26021,True,http://pbs.twimg.com/profile_images/655056745618804736/S9sk6LnO_normal.jpg,B001267,1973,0,1278,0.65,25.2
202206694,SenJohnBarrasso,Sen. John Barrasso,Wed Oct 13 14:49:08 +0000 2010,U.S. Senator for the great state of Wyoming and @SenateRPC Chairman.,,http://t.co/oAKWpUrAWS,3071,501,26222,True,http://pbs.twimg.com/profile_images/1143907394/twitter_profile_pic_normal.JPG,B001261,2030,0,3071,1.51,42.6
20467163,VernBuchanan,Rep. Vern Buchanan,Mon Feb 09 21:05:19 +0000 2009,U.S. Congressman,Florida's 16th District,http://t.co/Uq79SDySq2,1975,11106,17557,True,http://pbs.twimg.com/profile_images/1734256376/headshot_normal.jpg,B001260,2640,0,1975,0.75,16.2
26051676,RepGusBilirakis,Gus Bilirakis,Mon Mar 23 17:56:32 +0000 2009,"Congressman for Florida’s 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs","Palm Harbor, Fla.",http://t.co/4oHwHdDPuy,4520,1212,13258,True,http://pbs.twimg.com/profile_images/694914426131111936/hTyLQllD_normal.png,B001257,2598,0,4520,1.74,92.3
249339682,RepBoustany,Charles Boustany,Tue Feb 08 21:15:08 +0000 2011,South Louisiana's voice on Capitol Hill. Jobs. Energy. Healthcare. Low Taxes. Veterans. #LA03 @WaysandMeansGOP,"Washington, DC/South Louisiana",http://t.co/FYFJi5Do0W,1228,743,7347,True,http://pbs.twimg.com/profile_images/378800000227779259/ee5af5fc97a925239319d0db6e059018_normal.jpeg,B001255,1911,0,1228,0.64,41.4
432676344,GKButterfield,G. K. Butterfield,Fri Dec 09 17:17:22 +0000 2011,"U. S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.",,http://t.co/0Be8EM6qOP,1835,372,7126,True,http://pbs.twimg.com/profile_images/570970632758636544/3TqSV_Aq_normal.jpeg,B001251,1607,0,1835,1.14,125.5
15751083,michaelcburgess,"Michael Burgess, MD",Wed Aug 06 15:25:19 +0000 2008,"Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life","Washington, DC/Lake Dallas, TX",http://t.co/qj3aLBJUa9,4165,1510,16156,True,http://pbs.twimg.com/profile_images/465221794/100_0726_normal.jpg,B001248,2827,0,4165,1.47,66.8
278145569,MarshaBlackburn,Marsha Blackburn,Wed Apr 06 18:05:33 +0000 2011,I am honored to serve the people of Tennessee's 7th District.,"Brentwood, TN",http://t.co/uIRgQmKWY5,4413,2406,20593,True,http://pbs.twimg.com/profile_images/1302245568/Twitter_profile_normal.JPG,B001243,1854,0,4413,2.38,125.6
5558312,JohnBoozman,Senator John Boozman,Fri Apr 27 16:05:52 +0000 2007,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,Arkansas,http://t.co/PnVwyyvcAT,2135,605,27512,True,http://pbs.twimg.com/profile_images/1252648707/Senator_John_Boozman_-_twitter2_normal.jpg,B001236,3294,0,2135,0.65,33.4
148453195,RepBrady,Bob Brady,Wed May 26 18:53:52 +0000 2010,Proudly representing Pennsylvania's 1st District in House of Representatives.  Born & Raised in Philadelphia.  Fighting for Equality and Democracy.,Philly - Delco - DC,http://t.co/UXBZB1hRh5,584,687,7644,False,http://pbs.twimg.com/profile_images/933274859/New_Image_normal.JPG,B001227,2169,19,584,0.27,5.4
21157904,SenatorBurr,Richard Burr,Wed Feb 18 01:53:03 +0000 2009,"U.S. Senator from North Carolina, Chairman of the Senate Select Committee on Intelligence","Winston-Salem, NC",http://t.co/MHZvAsvWrN,2370,1983,36952,True,http://pbs.twimg.com/profile_images/588079658819653632/wwdO4Eqv_normal.jpg,B001135,2632,1,2370,0.9,69.4
43910797,SenSherrodBrown,Sherrod Brown,Mon Jun 01 16:07:45 +0000 2009,Office of United States Senator Sherrod Brown. Proud to serve Ohio. Tweets from Sherrod signed -SB.,Ohio/Washington D.C.,http://t.co/YX0sj7bkFG,2196,105,56753,True,http://pbs.twimg.com/profile_images/523158370333638657/cLmYIfYa_normal.jpeg,B000944,2528,0,2196,0.87,77.0
19926675,RepKevinBrady,RepKevinBrady,Mon Feb 02 19:57:06 +0000 2009,Dad. Husband. Chairman of @WaysandMeansGOP. Deputy Whip. Loves: Baseball and Texas.,"The Woodlands, Texas",http://t.co/Lg0O7I6yn9,8654,664,15639,True,http://pbs.twimg.com/profile_images/572440364259094528/NN73cSgO_normal.jpeg,B000755,2647,0,8654,3.27,78.1
15442036,SenatorBoxer,Sen. Barbara Boxer,Tue Jul 15 16:02:13 +0000 2008,U.S. Senator Barbara Boxer of California.,"Washington, D.C.",http://t.co/So19MhgjTh,2089,146,75178,True,http://pbs.twimg.com/profile_images/464147946934517760/EZ8huLG8_normal.png,B000711,2849,5,2089,0.73,25.3
21269970,RoyBlunt,Senator Roy Blunt,Thu Feb 19 02:58:03 +0000 2009,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.,Missouri,http://t.co/PG3SSnhQDI,6757,6982,40653,True,http://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg,B000575,2631,0,6757,2.57,260.4
137823987,BlumenauerMedia,Blumenauer Media,Tue Apr 27 21:48:06 +0000 2010,Rep. Earl Blumenauer (OR-03) congressional account. Tweets are by staff.,,http://t.co/xtsAE5Cp8T,354,250,2814,True,http://pbs.twimg.com/profile_images/1769543952/Earl_garden_normal.jpg,B000574,2198,643,354,0.16,3.8
249410485,SanfordBishop,"Sanford Bishop, Jr.",Wed Feb 09 00:23:10 +0000 2011,"Proudly representing Georgia's 2nd Congressional District.
Ranking Member of MilCon/VA Approps Subcommittee 
http://t.co/jORrdOYPnj",Georgia 2nd CD & Washington DC,http://t.co/ozJucyCFUb,1465,785,8510,True,http://pbs.twimg.com/profile_images/2429733840/rjl32rw6zxkszb84av5z_normal.jpeg,B000490,1911,4,1465,0.77,27.8
133832049,RepBecerra,Xavier Becerra,Fri Apr 16 19:04:13 +0000 2010,Chairman of the @HouseDemocrats. Proudly representing California's 34th Congressional District.,"Los Angeles, CA",http://t.co/F2aPVwZMX6,2496,1887,21386,True,http://pbs.twimg.com/profile_images/725272568366809088/ChUDHq1N_normal.jpg,B000287,2209,0,2496,1.13,122.6
19929362,RepJoeBarton,Joe Barton,Mon Feb 02 20:30:20 +0000 2009,I represent the 6th Congressional District of Texas.,"Texas and Washington, DC",http://t.co/UcrfIiWGdl,1643,141,16676,True,http://pbs.twimg.com/profile_images/74842115/Barton_Headshot_Small_normal.JPG,B000213,2647,0,1643,0.62,26.7
76649729,SenAlexander,Sen. Lamar Alexander,Wed Sep 23 13:58:50 +0000 2009,"Follow Sen. Alexander in TN, in DC, and in the news.",,http://t.co/YlhSoXnhmc,2505,417,34731,True,http://pbs.twimg.com/profile_images/710169638705860608/dgIRONDS_normal.jpg,A000360,2415,0,2505,1.04,66.2
76452765,Robert_Aderholt,Rep. Robert Aderholt,Tue Sep 22 21:16:37 +0000 2009,Proudly serving the 4th Congressional District of Alabama in Congress,"Haleyville, AL",https://t.co/efFQCJQv7y,1155,94,9619,True,http://pbs.twimg.com/profile_images/570322469345431552/muwv_7EV_normal.jpeg,A000055,2415,6,1155,0.48,12.7
292935209,RepCorrineBrown,Corrine Brown,Wed May 04 13:48:56 +0000 2011,"I have served in the U.S. House of Representatives since 1992. My district includes Jacksonville, Gainesville and Orlando.",Jacksonville,http://t.co/5S1qvqSpp2,1199,263,9346,True,http://pbs.twimg.com/profile_images/1338701114/CB_Icon_normal.jpg,B000911,1827,2,1199,0.66,13.9
237770636,JohnCarneyDE,Rep. John Carney,Thu Jan 13 15:58:13 +0000 2011,Official Twitter page for U.S. Representative John Carney (D-DE). http://t.co/tdz4voj10e,"Delaware and Washington, D.C.",,1515,1104,9911,True,http://pbs.twimg.com/profile_images/378800000678114104/f511ad7d5c112fd80bf2d032d21fb58d_normal.jpeg,C001083,1937,5,1515,0.78,11.9
995193054,RepDelBene,Rep. Suzan DelBene,Fri Dec 07 14:40:48 +0000 2012,U.S. Congresswoman representing Washington's 1st Congressional district,,http://t.co/qnvcd0Kg,2438,979,8170,True,http://pbs.twimg.com/profile_images/378800000105677281/e4862c4d6f2479ed0f7a03a75222b4a3_normal.jpeg,D000617,1244,0,2438,1.96,71.7
558769636,RepBonamici,Suzanne Bonamici,Fri Apr 20 16:30:32 +0000 2012,Honored to represent Oregon's First Congressional District.,,http://t.co/4mNk46JctA,1169,929,6319,True,http://pbs.twimg.com/profile_images/378800000084043080/816f970a918a5d6fe798f5451dd249d7_normal.jpeg,B001278,1474,0,1169,0.79,38.7
555474658,SenThadCochran,Senator Thad Cochran,Mon Apr 16 22:33:23 +0000 2012,Office of U.S. Senator Thad Cochran of Mississippi.,,http://t.co/bOl9VmFbzz,1543,523,19806,True,http://pbs.twimg.com/profile_images/2179496829/022507-Cochran-Twtr3_normal.jpg,C000567,1478,6,1543,1.04,30.8
1068481578,SenAngusKing,Senator Angus King,Mon Jan 07 14:52:27 +0000 2013,News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.,,http://t.co/i9TZOoGqOm,2094,539,15667,True,http://pbs.twimg.com/profile_images/378800000406004520/c5e846a94969202654cf1ac5fafc3659_normal.jpeg,K000383,1213,0,2094,1.73,77.1
402719755,MarkAmodeiNV2,RepMarkAmodei,Tue Nov 01 13:43:55 +0000 2011,Proudly representing Nevada's 2nd District,"Carson City, NV",http://t.co/p2s4qS7trR,1033,1780,6464,True,http://pbs.twimg.com/profile_images/1617193547/Offical_Photo_twitter_normal.jpg,A000369,1646,1,1033,0.63,12.6
1061385474,RepLujanGrisham,MichelleLujanGrisham,Fri Jan 04 20:46:03 +0000 2013,"Proudly serving New Mexico's 1st Congressional District. Serving on House Agriculture, Budget and Oversight & Government Reform Committees.","Albuquerque, NM",http://t.co/JTF7ecJNl5,2415,490,10110,True,http://pbs.twimg.com/profile_images/615932517552664576/tFxLs2Yu_normal.jpg,L000580,1215,5,2415,1.99,62.6
1058807868,RepDeSantis,Ron DeSantis,Thu Jan 03 21:20:17 +0000 2013,The Official Twitter account for Congressman DeSantis. Proudly representing Florida's 6th District. Stay connected through Facebook at http://t.co/WKpKHHXK!,,http://t.co/4sM6hwE6,1699,1430,8294,True,http://pbs.twimg.com/profile_images/3117010951/c752457942317fd0ba6f44dbe722964a_normal.jpeg,D000621,1216,1,1699,1.4,20.5
937723303,RepJohnDelaney,Rep. John Delaney,Fri Nov 09 20:40:22 +0000 2012,"Official Twitter page for Congressman John K. Delaney, representing Maryland’s Sixth Congressional District in the U.S. House of Representatives.",Maryland's Sixth District,http://t.co/ShbbNdzjMq,3637,1140,5640,True,http://pbs.twimg.com/profile_images/3188311383/989b15643852e9cdda06038c62ec22cd_normal.jpeg,D000620,1271,0,3637,2.86,89.6
942156122,RepSwalwell,Rep. Eric Swalwell,Sun Nov 11 20:26:01 +0000 2012,Rep East Bay in Congress & lead #FutureForum. Proud alum of @alamedacountyda @uofmaryland & @DHSGaels; uncle to Nolan & Carson. Insta/Snap: RepSwalwell,"East Bay, CA & DC (CA-15)",https://t.co/tq8A1WWg2Y,6038,4657,13294,True,http://pbs.twimg.com/profile_images/697168212404912128/UM3crx7a_normal.jpg,S001193,1269,0,6038,4.76,214.9
1060370282,RepMullin,Markwayne Mullin,Fri Jan 04 12:43:55 +0000 2013,Father of five. Small business owner. Honored to represent Oklahoma’s conservative values in Congress.,Oklahoma,http://t.co/kI4gVUPg,1614,1127,6461,True,http://pbs.twimg.com/profile_images/598176618813726720/nBZLDgZC_normal.jpg,M001190,1216,4,1614,1.33,23.2
1055907624,RepJoeKennedy,Rep. Joe Kennedy III,Wed Jan 02 19:33:36 +0000 2013,"Official Twitter account of Congressman Joe Kennedy III, representing Massachusetts' 4th Congressional District.",,http://t.co/a9JpcTCQqQ,2538,613,19939,True,http://pbs.twimg.com/profile_images/643538051906600960/713PYP8I_normal.jpg,K000379,1217,0,2538,2.09,47.3
1074101017,SusanWBrooks,Susan W. Brooks,Wed Jan 09 15:30:38 +0000 2013,Serving the good people of Indiana’s 5th District in Congress.,,http://t.co/0ZSaz3JtOT,1571,486,7086,True,http://pbs.twimg.com/profile_images/3086846949/e579bc4efb03e7f58995d4c27285de56_normal.jpeg,B001284,1210,0,1571,1.3,137.5
1065995022,RepWalorski,Jackie Walorski,Sun Jan 06 15:41:40 +0000 2013,Representing Indiana's Second Congressional District,,http://t.co/1c3JNm0kJ5,3128,705,5812,True,http://pbs.twimg.com/profile_images/3073698516/4b6a35b98362ceeac03b29fcc016f9ae_normal.jpeg,W000813,1213,0,3128,2.58,39.0
1058345042,RepTomRice,Congressman Tom Rice,Thu Jan 03 17:35:05 +0000 2013,Proudly representing South Carolina's 7th Congressional District. Find me on FB at http://t.co/IB00psnMmQ.,,http://t.co/S6o0ATa6,573,319,4870,True,http://pbs.twimg.com/profile_images/3087214605/bd94115eb4cbc13f474eea2d678e6372_normal.jpeg,R000597,1216,14,573,0.47,11.1
1051127714,RepGraceMeng,Grace Meng,Mon Dec 31 20:28:41 +0000 2012,"Representing NY's 6th Congressional District - Parts of West, Central and Northeast Queens.

For specific questions or concerns, please contact my office.",,http://t.co/P1ajY4Fn,2647,634,7542,True,http://pbs.twimg.com/profile_images/3257470174/64291ff1f090e3193c2764925000a1fa_normal.jpeg,M001188,1219,0,2647,2.17,45.8
1045853744,RepLukeMesser,Rep. Luke Messer,Sat Dec 29 20:06:12 +0000 2012,"Husband to a wonderful wife, father of three great kids, Congressman for Indiana's 6th Congressional District, lifelong Hoosier, and a die-hard #Colts fan.","Shelbyville, IN",http://t.co/ppXKMWSIGC,1312,836,5948,True,http://pbs.twimg.com/profile_images/671416278150569984/7NHW13mk_normal.jpg,M001189,1221,5,1312,1.07,25.0
1072467470,RepSeanMaloney,Sean Patrick Maloney,Wed Jan 09 01:00:33 +0000 2013,Proud to represent New York's 18th Congressional District,"Cold Spring, NY ",http://t.co/O14V3nEA,1811,465,5139,True,http://pbs.twimg.com/profile_images/655059942882197504/2KpXm3Gd_normal.jpg,M001185,1211,0,1811,1.5,133.5
1068499286,RepDennyHeck,Denny Heck,Mon Jan 07 14:55:36 +0000 2013,"Proudly representing #WA10 in U.S. Congress. Husband, (gran)dad, @GonzagaBulldogs fan & #12thMan. Care about veterans, family-wage jobs & economic growth.","South Puget Sound, WA",http://t.co/GdaqBMIimV,2108,1016,4519,True,http://pbs.twimg.com/profile_images/603584814885818369/Ut-OXWMg_normal.jpg,H001064,1213,1,2108,1.74,39.3
1058460818,RepHolding,George Holding,Thu Jan 03 18:27:36 +0000 2013,"Official Twitter account for Congressman George Holding, representing North Carolina's 13th Congressional District.",,http://t.co/zH2CxxmUzu,607,259,5605,True,http://pbs.twimg.com/profile_images/3150091370/d56a137e58b7041e23d74c676f4d5c39_normal.jpeg,H001065,1216,34,607,0.5,9.5
1055685948,USRepRickNolan,US Rep. Rick Nolan,Wed Jan 02 17:51:28 +0000 2013,"This is the official Twitter account for U.S Congressman Rick Nolan, proudly serving the people of Minnesota's 8th Congressional District.",,http://t.co/Yv7W0ZPnhx,1905,1057,5356,True,http://pbs.twimg.com/profile_images/727585571267293185/DimVdpZh_normal.jpg,N000127,1217,0,1905,1.57,28.3
1037321378,RepMarkTakano,Mark Takano,Wed Dec 26 14:58:17 +0000 2012,"Representing CA's 41st District - Serves on the Veterans' Affairs Committee, the Science, Space & Technology Committee, and the Education & Workforce Committee.","Riverside, CA",http://t.co/deOAwy64tV,1529,2323,10881,True,http://pbs.twimg.com/profile_images/378800000829724857/328a666c984a5bd66583208f12fb8e2d_normal.jpeg,T000472,1225,4,1529,1.25,30.5
467823431,RepJeffries,Hakeem Jeffries,Wed Jan 18 21:54:44 +0000 2012,Member of Congress proudly representing the 8th  District of New York,,http://t.co/kmemTSKwIu,1563,636,9368,True,http://pbs.twimg.com/profile_images/453659156776382464/KbV5QD-T_normal.jpeg,J000294,1567,0,1563,1.0,39.8
976969338,RepDaveJoyce,Dave Joyce,Wed Nov 28 21:12:14 +0000 2012,"Father, husband, and former prosecutor proudly representing #OH14"," Washington, DC",http://t.co/w7lVGg29p2,2567,2385,4770,True,http://pbs.twimg.com/profile_images/471370204589469696/jzOCXHSW_normal.jpeg,J000295,1252,1,2567,2.05,52.7
1055730738,RepLowenthal,Rep. Alan Lowenthal,Wed Jan 02 18:11:33 +0000 2013,Proudly serving California's 47th Congressional District. http://t.co/pHmhAyCM6J,"Long Beach, CA",http://t.co/0MV3JJn9EM,2036,3262,6784,True,http://pbs.twimg.com/profile_images/523118825928015873/_KcBsyJZ_normal.jpeg,L000579,1217,1,2036,1.67,63.8
1060487274,RepDougCollins,Doug Collins,Fri Jan 04 13:43:55 +0000 2013,"Working for Georgia's 9th Congressional District. Find me @HouseJudiciary when in session, beautiful #GA09 all other times.","Gainesville, Georgia",http://t.co/puX4lAK5i5,2357,881,5121,True,http://pbs.twimg.com/profile_images/441354935452438528/U0f-n0Iv_normal.jpeg,C001093,1216,1,2357,1.94,43.2
1058051748,TXRandy14,Randy Weber,Thu Jan 03 15:30:06 +0000 2013,Representative for the 14th Congressional District of Texas.  http://t.co/3YiUH4dPNE | Instagram: TXRandy14,"Friendswood, TX",http://t.co/8FFRq13svl,1778,387,5227,True,http://pbs.twimg.com/profile_images/616654502184263680/na4q3hZH_normal.jpg,W000814,1216,1,1778,1.46,36.0
1058917562,RepDerekKilmer,Rep. Derek Kilmer,Thu Jan 03 22:15:02 +0000 2013,Representing Washington's 6th District in the House of Representatives           FB: https://t.co/byKNKNH1UP,,http://t.co/Gxq1ZBnp,1251,128,6317,True,http://pbs.twimg.com/profile_images/3061515311/fbcaf3a229791fc9d7e1de0a5198a2fb_normal.jpeg,K000381,1216,0,1251,1.03,38.5
1064206014,TulsiPress,Rep. Tulsi Gabbard,Sat Jan 05 22:57:50 +0000 2013,Aloha and welcome to the official Twitter page of Congresswoman Tulsi Gabbard (HI-02). Account managed by staff. Tulsi tweets signed TG.,,http://t.co/gMf3nFbm,1579,821,23875,True,http://pbs.twimg.com/profile_images/3599981746/f2ae50b7a68febfe1c960e713e5a0ff4_normal.jpeg,G000571,1214,0,1579,1.3,65.6
11651202,SteveDaines,Steve Daines,Sun Dec 30 05:52:03 +0000 2007,Serving the people of Montana in the U.S. Senate.,"Bozeman, MT",https://t.co/6cQwcMCeGt,2757,620,7187,True,http://pbs.twimg.com/profile_images/693932262631546880/i03rhU5E_normal.jpg,D000618,3048,0,2757,0.9,109.2
1071900114,RepTedYoho,Ted Yoho,Tue Jan 08 20:25:18 +0000 2013,Representing Florida's 3rd Congressional District; large animal veterinarian; conservative business owner; Member of @HFACRepublicans & @HouseAgNews Committees,,http://t.co/1SnsOiv0kl,667,320,6311,True,http://pbs.twimg.com/profile_images/3083908995/d2f7b2b99b63d01db6a3dbddc0680655_normal.jpeg,Y000065,1211,0,667,0.55,15.6
1060984272,RepEsty,Elizabeth Esty,Fri Jan 04 17:36:04 +0000 2013,"Mom, community advocate, and U.S. Representative for Connecticut's 5th Congressional District. This is the official account for my Congressional office.","Cheshire, CT",http://t.co/fzRpgWawFH,3208,1302,7466,True,http://pbs.twimg.com/profile_images/446012442053595136/F8Ivbrm2_normal.jpeg,E000293,1215,0,3208,2.64,86.0
1058717720,RepAnnieKuster,Ann McLane Kuster,Thu Jan 03 20:29:22 +0000 2013,Honored to serve the people of New Hampshire’s Second District in Congress.,NH's 2nd District,http://t.co/1ApjVskz3y,1719,3102,7623,True,http://pbs.twimg.com/profile_images/378800000613548009/634270ae77eef7c27656752dae94acbc_normal.jpeg,K000382,1216,0,1719,1.41,21.0
